135	ac	311;560;133;310;411;562	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
137	ĀC	311;560;133;310;411;562	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
139	a-cænned	NULL	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
141	a-cærran	NULL	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
142	a-calan	NULL	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
143	ACAN	NULL	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
144	Ācan-tūn	NULL	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
145	acas	NULL	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
146	āc-beām	011	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
148	accutian	NULL	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
149	āc-cyn	NULL	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
150	āc-drenc	NULL	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
152	a-cealdian	536	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
153	a-ceāpian	NULL	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
154	a-cearfan	NULL	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
155	a-cēlan	NULL	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
156	Acemannes burh	NULL	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
159	a-cennan	NULL	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
160	a-cenned-līc	NULL	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
161	a-cennednes	NULL	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
162	a-ceōcian	NULL	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
163	a-ceōcung	NULL	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
164	a-ceorfan	646	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
165	a-ceōsan	NULL	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
166	a-ceōsung	NULL	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
167	acer	NULL	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
168	a-cerran	NULL	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
169	a-cerrednes	NULL	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
171	āc-hāl	NULL	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
172	a-cīgan	NULL	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
173	ac-lǣc-cræft	NULL	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
174	a-clǣnsian	NULL	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
175	Āc-leā	NULL	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
176	āc-leāf	617	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
177	a-cleopian	NULL	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
178	aclian	NULL	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
179	āc-melu	NULL	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
180	āc-mistel	NULL	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
181	a-cnyssan	NULL	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
182	a-cofrian	NULL	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
183	acol	431;639	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
184	a-cōlian	NULL	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
185	acolitus	NULL	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
186	acol-mōd	NULL	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187	acordan	NULL	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
189	a-corenlīc	NULL	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
191	a-costnod	NULL	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
192	a-cræftan	530	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
